id,profession,partnership-no,practice-code,name,address-1,address-2,council,county,health-trust-area,postcode,tel,lat,long
dt-795,Dentist,72067,,M S BAXTER,25 Patrick Street,Newry,"Newry, Mourne and Down",Down,,BT35 8EB,028 3026 3326,52.82631,-3.3645242
dt-796,Dentist,209147,,MISS MARIANNE O'NEILL,25 Patrick Street,Newry,"Newry, Mourne and Down",Down,,BT35 8EB,028 3026 3326,52.82631,-3.3645242
dt-797,Dentist,69570,,DP MORGAN,4 Harbour Road,Kilkeel,"Newry, Mourne and Down",Down,,BT34 4AR,028 4176 4846,52.722253,-3.0272996
dt-798,Dentist,243902,,MISS NIAMH RODGERS,4 Harbour Road,Kilkeel,"Newry, Mourne and Down",Down,,BT34 4AR,028 4176 4846,52.722253,-3.0272996
dt-799,Dentist,265276,,MISS DAPHNE JOANES,4 Harbour Road,Kilkeel,"Newry, Mourne and Down",Down,,BT34 4AR,028 4176 4846,52.722253,-3.0272996
dt-800,Dentist,268152,,DR MODAR NASER,4 Harbour Road,Kilkeel,"Newry, Mourne and Down",Down,,BT34 4AR,028 4176 4846,52.722253,-3.0272996
dt-801,Dentist,69562,,P MCCARRON,65 Cregagh Road,Belfast,Belfast,Down,Belfast Trust,BT6 8PX,028 9045 1966,53.248382,-2.9631275
dt-802,Dentist,85927,,DR RICHARD MARTIN,34 Main Street,Castlederg,Derry and Strabane,Tyrone,Western Trust,BT81 7AT,028 8167 0770,53.328379,-4.609778
dt-803,Dentist,266557,,MISS SHONA FEARE,34 Main Street,Castlederg,Derry and Strabane,Tyrone,Western Trust,BT81 7AT,028 8167 0770,53.328379,-4.609778
dt-804,Dentist,66538,,W F CAMPBELL,27 Main Street,Camlough,"Newry, Mourne and Down",Armagh,,BT35 7JG,028 3083 8585,52.830997,-3.428484
dt-805,Dentist,70795,,A O'NEILL,27 Main Street,Camlough,"Newry, Mourne and Down",Armagh,,BT35 7JG,028 3083 8585,52.830997,-3.428484
dt-806,Dentist,83586,,MR SEAMUS DONNELLY,27 Main Street,Camlough,"Newry, Mourne and Down",Armagh,,BT35 7JG,028 3083 8585,52.830997,-3.428484
dt-807,Dentist,73630,,MR STEPHEN SHERRARD,55/57 High Street,Donaghadee,North Down and Ards,Down,South East Trust,BT21 0AQ,028 9188 2572,53.313681,-2.6149888
dt-808,Dentist,249704,,MISS GAROUFALIA KALTSI,55/57 High Street,Donaghadee,North Down and Ards,Down,South East Trust,BT21 0AQ,028 9188 2572,53.313681,-2.6149888
dt-809,Dentist,70774,,MS K WHITTAKER,5 North Street,Newtownards,North Down and Ards,Down,South East Trust,BT23 4DE,028 9181 2615,53.263197,-2.7659382
dt-810,Dentist,70802,,D MCCARTAN,5 North Street,Newtownards,North Down and Ards,Down,South East Trust,BT23 4DE,028 9181 2615,53.263197,-2.7659382
dt-811,Dentist,258156,,MISS NICOLE QUINN,5 North Street,Newtownards,North Down and Ards,Down,South East Trust,BT23 4DE,028 9181 2615,53.263197,-2.7659382
dt-812,Dentist,61264,,P G LAWSON,11 Main Street,Ballynahinch,"Newry, Mourne and Down",Down,,BT24 8DN,028 9756 2676,53.066655,-2.946367
dt-813,Dentist,176504,,MRS RACHEL MAGUIRE,11 Main Street,Ballynahinch,"Newry, Mourne and Down",Down,,BT24 8DN,028 9756 2676,53.066655,-2.946367
dt-814,Dentist,250895,,MR NIALL O'HIGGINS,11 Main Street,Ballynahinch,"Newry, Mourne and Down",Down,,BT24 8DN,028 9756 2676,53.066655,-2.946367
dt-815,Dentist,253186,,MR JOSEPH MCQUILLAN,11 Main Street,Ballynahinch,"Newry, Mourne and Down",Down,,BT24 8DN,028 9756 2676,53.066655,-2.946367
dt-816,Dentist,72072,,N COLLINS,39 Mary Street,Newry,"Newry, Mourne and Down",Down,,BT34 2AA,028 3026 2612,52.825036,-3.3596162
dt-817,Dentist,72686,,MISS E MCMULLAN,39 Mary Street,Newry,"Newry, Mourne and Down",Down,,BT34 2AA,028 3026 2612,52.825036,-3.3596162
dt-818,Dentist,83595,,MS C MCCANN,39 Mary Street,Newry,"Newry, Mourne and Down",Down,,BT34 2AA,028 3026 2612,52.825036,-3.3596162
dt-819,Dentist,102973,,MISS MAEVE HAGAN,39 Mary Street,Newry,"Newry, Mourne and Down",Down,,BT34 2AA,028 3026 2612,52.825036,-3.3596162
dt-820,Dentist,147937,,MISS ANNE-MARIE KEENAN,39 Mary Street,Newry,"Newry, Mourne and Down",Down,,BT34 2AA,028 3026 2612,52.825036,-3.3596162
dt-821,Dentist,66015,,A E HOUSE,78 Main Street,Dungiven,Causeway Coast and Glens,Derry,,BT47 4LG,028 7774 1780,53.564312,-3.9785009
dt-822,Dentist,176525,,MS KEGAN LEWIS,78 Main Street,Dungiven,Causeway Coast and Glens,Derry,,BT47 4LG,028 7774 1780,53.564312,-3.9785009
dt-823,Dentist,250683,,MISS CATHERINE WALLS,78 Main Street,Dungiven,Causeway Coast and Glens,Derry,,BT47 4LG,028 7774 1780,53.564312,-3.9785009
dt-824,Dentist,74622,,J F ROONEY,1 Moira Drive,Bangor,North Down and Ards,Down,South East Trust,BT20 4RN,028 9146 3131,53.329586,-2.736556
dt-825,Dentist,258099,,MISS CLARE SUITER,1 Moira Drive,Bangor,North Down and Ards,Down,South East Trust,BT20 4RN,028 9146 3131,53.329586,-2.736556
dt-826,Dentist,73626,,DR N MCGALE,420 Falls Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6EN,028 9032 8398,53.249166,-3.0316378
dt-827,Dentist,79610,,MR MARTIN KEANE,420 Falls Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 6EN,028 9032 8398,53.249166,-3.0316378
dt-828,Dentist,70798,,M C HAYCOCK,33 Gilnahirk Road,Belfast,Belfast,Down,Belfast Trust,BT5 7DB,028 9040 1689,53.25156,-2.912254
dt-829,Dentist,113339,,MR AIDAN O'REILLY,33 Gilnahirk Road,Belfast,Belfast,Down,Belfast Trust,BT5 7DB,028 9040 1689,53.25156,-2.912254
dt-830,Dentist,153045,,MRS CLAIRE BAILEY,33 Gilnahirk Road,Belfast,Belfast,Down,Belfast Trust,BT5 7DB,028 9040 1689,53.25156,-2.912254
dt-831,Dentist,209077,,MRS CATRIONA MCGRATH,33 Gilnahirk Road,Belfast,Belfast,Down,Belfast Trust,BT5 7DB,028 9040 1689,53.25156,-2.912254
dt-832,Dentist,264702,,MR DANIEL GILLEN,33 Gilnahirk Road,Belfast,Belfast,Down,Belfast Trust,BT5 7DB,028 9040 1689,53.25156,-2.912254
dt-833,Dentist,62126,,P J MAGUIRE,45 William Street,Portadown,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT62 3NX,028 3833 2944,53.070773,-3.4782019
dt-834,Dentist,191106,,MR JAMES MCKEE,45 William Street,Portadown,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT62 3NX,028 3833 2944,53.070773,-3.4782019
dt-835,Dentist,60218,,A E WEST,6A Market Lane,Lisburn,Lisburn and Castlereagh,Antrim,,BT28 1YG,028 9266 3414,53.170149,-3.0962829
dt-836,Dentist,76014,,MRS C ROBB,6A Market Lane,Lisburn,Lisburn and Castlereagh,Antrim,,BT28 1YG,028 9266 3414,53.170149,-3.0962829
dt-837,Dentist,57815,,D J KELLY,Dungannon House 139 Moore Street,Aughnacloy,Mid Ulster,Tyrone,,BT69 6AR,028 8555 7275,53.050529,-3.9925822
dt-838,Dentist,85917,,DR MICHAEL JONES,Dungannon House 139 Moore Street,Aughnacloy,Mid Ulster,Tyrone,,BT69 6AR,028 8555 7275,53.050529,-3.9925822
dt-839,Dentist,64411,,M GILLEN,305 Cavehill Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 5EY,028 9071 5211,53.293786,-3.0120236
dt-840,Dentist,55713,,M MOONEY,18 Killinchy Street,Comber,North Down and Ards,Down,South East Trust,BT23 5AP,028 9187 2482,53.215373,-2.809876
dt-841,Dentist,67774,,I BLAIR,18 Killinchy Street,Comber,North Down and Ards,Down,South East Trust,BT23 5AP,028 9187 2482,53.215373,-2.809876
dt-842,Dentist,243842,,MISS STEPHANIE SHERIDAN,18 Killinchy Street,Comber,North Down and Ards,Down,South East Trust,BT23 5AP,028 9187 2482,53.215373,-2.809876
dt-843,Dentist,63758,,M MCKELVEY,23 Dublin Road,Belfast,Belfast,Antrim,Belfast Trust,BT2 7HB,028 9032 5345,53.254717,-2.9952271
dt-844,Dentist,244192,,MISS LAURA SHARVIN,23 Dublin Road,Belfast,Belfast,Antrim,Belfast Trust,BT2 7HB,028 9032 5345,53.254717,-2.9952271
dt-845,Dentist,71073,,P REA,33/35 Sandown Road,Belfast,Belfast,Down,Belfast Trust,BT5 6GT,028 9047 1070,53.257733,-2.9334618
dt-846,Dentist,83604,,DR J BROWN,33/35 Sandown Road,Belfast,Belfast,Down,Belfast Trust,BT5 6GT,028 9047 1070,53.257733,-2.9334618
dt-847,Dentist,264691,,MISS SARA-LOUISE RAINEY,33/35 Sandown Road,Belfast,Belfast,Down,Belfast Trust,BT5 6GT,028 9047 1070,53.257733,-2.9334618
dt-848,Dentist,67513,,SP HUGHES,14 Trevor Hill,Newry,"Newry, Mourne and Down",Down,,BT34 1DN,028 3026 1565,52.83062,-3.355575
dt-849,Dentist,77973,,MS C MCGREEVY,14 Trevor Hill,Newry,"Newry, Mourne and Down",Down,,BT34 1DN,028 3026 1565,52.83062,-3.355575
dt-850,Dentist,82214,,MISS CARLA HAMILTON,14 Trevor Hill,Newry,"Newry, Mourne and Down",Down,,BT34 1DN,028 3026 1565,52.83062,-3.355575
dt-851,Dentist,59109,,J E J HULATT,21 Sloan Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT27 5AG,028 9266 1616,53.169057,-3.08888
dt-852,Dentist,63847,,I J HULATT,21 Sloan Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT27 5AG,028 9266 1616,53.169057,-3.08888
dt-853,Dentist,81824,,MR A BARKER,21 Sloan Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT27 5AG,028 9266 1616,53.169057,-3.08888
dt-854,Dentist,245732,,DR ALENA DOSTINOVA,46 Bradbury Place,Belfast,Belfast,Antrim,Belfast Trust,BT7 1RU,028 9022 2444,53.250563,-2.9974089
dt-855,Dentist,250528,,MR GERMAN ARIEL TELLO LEVINSTEIN,46 Bradbury Place,Belfast,Belfast,Antrim,Belfast Trust,BT7 1RU,028 9022 2444,53.250563,-2.9974089
dt-856,Dentist,262252,,MISS KYRIAKI TSANIDOU,46 Bradbury Place,Belfast,Belfast,Antrim,Belfast Trust,BT7 1RU,028 9022 2444,53.250563,-2.9974089
dt-857,Dentist,262416,,MRS MARIELA MATAMOROS VELEZ,46 Bradbury Place,Belfast,Belfast,Antrim,Belfast Trust,BT7 1RU,028 9022 2444,53.250563,-2.9974089
dt-858,Dentist,66039,,RG MCBRIDE,Maine Dental Practice 14B Old Mill Park,Cullybackey,Mid and East Antrim,Antrim,,BT42 1GP,028 2588 0500,53.539637,-3.4267486
dt-859,Dentist,76488,,N JOHNSTON,Maine Dental Practice 14B Old Mill Park,Cullybackey,Mid and East Antrim,Antrim,,BT42 1GP,028 2588 0500,53.539637,-3.4267486
dt-860,Dentist,80704,,MR J MCKEOWN,Maine Dental Practice 14B Old Mill Park,Cullybackey,Mid and East Antrim,Antrim,,BT42 1GP,028 2588 0500,53.539637,-3.4267486
dt-861,Dentist,176513,,MR MARK CONNAUGHTY,Maine Dental Practice 14B Old Mill Park,Cullybackey,Mid and East Antrim,Antrim,,BT42 1GP,028 2588 0500,53.539637,-3.4267486
dt-862,Dentist,68228,,G T CRAIG,25 Main Street,Broughshane,Mid and East Antrim,Antrim,,BT42 4JW,028 2586 2224,53.549408,-3.2840172
dt-863,Dentist,71354,,C BRADLEY,84 Forthill Street,Enniskillen,Fermanagh and Omagh,Fermanagh,,BT74 6AJ,028 6632 8329,52.965456,-4.6210775
dt-864,Dentist,67159,,M DIAMOND,354 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 5AE,028 9037 1517,53.285227,-3.0036462
dt-865,Dentist,69363,,N MCALONEY,354 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 5AE,028 9037 1517,53.285227,-3.0036462
dt-866,Dentist,83134,,MS FIONNA BURNS,354 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 5AE,028 9037 1517,53.285227,-3.0036462
dt-867,Dentist,83581,,MRS KELLY MCCAMBRIDGE,354 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 5AE,028 9037 1517,53.285227,-3.0036462
dt-868,Dentist,85930,,MS LOUISE O'HARE,354 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 5AE,028 9037 1517,53.285227,-3.0036462
dt-869,Dentist,150479,,MR ANDREW STEELE,354 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 5AE,028 9037 1517,53.285227,-3.0036462
dt-870,Dentist,150574,,MR CHRISTOPHER GARDINER,354 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 5AE,028 9037 1517,53.285227,-3.0036462
dt-871,Dentist,244413,,MISS NICOLE MCKEEVER,354 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 5AE,028 9037 1517,53.285227,-3.0036462
dt-872,Dentist,68238,,L LIGHT,22A Groomsport Road,Bangor,North Down and Ards,Down,South East Trust,BT20 5LN,028 9146 5625,53.331001,-2.725724
dt-873,Dentist,250712,,MISS SOPHIE GORDON,22A Groomsport Road,Bangor,North Down and Ards,Down,South East Trust,BT20 5LN,028 9146 5625,53.331001,-2.725724
dt-874,Dentist,264612,,MISS RACHEL FITZSIMONS,22A Groomsport Road,Bangor,North Down and Ards,Down,South East Trust,BT20 5LN,028 9146 5625,53.331001,-2.725724
dt-875,Dentist,62644,,JP HURSON,10 Lower Crescent,Belfast,Belfast,Antrim,Belfast Trust,BT7 1NR,028 9024 6311,53.250174,-2.9967254
dt-876,Dentist,69498,,JR KNOX,28 Main Street,Newtownstewart,Derry and Strabane,Tyrone,Western Trust,BT78 4AA,028 8166 2808,53.344268,-4.4026778
dt-877,Dentist,77836,,MS MAIREAD TIMONEY,28 Main Street,Newtownstewart,Derry and Strabane,Tyrone,Western Trust,BT78 4AA,028 8166 2808,53.344268,-4.4026778
dt-878,Dentist,211453,,MISS KELLIE MCCONNELL,28 Main Street,Newtownstewart,Derry and Strabane,Tyrone,Western Trust,BT78 4AA,028 8166 2808,53.344268,-4.4026778
dt-879,Dentist,66031,,S M PARKS,27A Main Street,Richill,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT61 9RJ,028 3887 0884,53.016713,-3.5798416
dt-880,Dentist,154661,,MISS GRACE KIMBER,27A Main Street,Richill,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT61 9RJ,028 3887 0884,53.016713,-3.5798416
dt-881,Dentist,65145,,C P SHEARER,22 Springfield Road,Belfast,Belfast,Antrim,Belfast Trust,BT12 7AG,028 9023 1496,53.257675,-3.018576
dt-882,Dentist,66013,,J GORMLEY,"Armagh Orthodontic Clinic Gillis Terrace, Loughgall Road",Armagh,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT61 7NX,028 3752 5665,53.002608,-3.6807559
dt-883,Dentist,85800,,MISS ASHLEIGH NOCHER,"Armagh Orthodontic Clinic Gillis Terrace, Loughgall Road",Armagh,"Armagh, Banbridge and Craigavon",Armagh,Southern Trust,BT61 7NX,028 3752 5665,53.002608,-3.6807559
dt-884,Dentist,57823,,B R MCMASTER,236 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 2AN,028 9074 9679,53.27742,-3.0020385
dt-885,Dentist,61273,,M C MELLOR,236 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 2AN,028 9074 9679,53.27742,-3.0020385
dt-886,Dentist,79686,,S BOND,236 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 2AN,028 9074 9679,53.27742,-3.0020385
dt-887,Dentist,83147,,MISS SARAH PATTERSON,236 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 2AN,028 9074 9679,53.27742,-3.0020385
dt-888,Dentist,150560,,MISS KATIE CONVERY,236 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 2AN,028 9074 9679,53.27742,-3.0020385
dt-889,Dentist,250973,,MISS KAREN MCCONNELL,236 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 2AN,028 9074 9679,53.27742,-3.0020385
dt-890,Dentist,257554,,MISS OLIVIA GIBSON,236 Antrim Road,Belfast,Belfast,Antrim,Belfast Trust,BT15 2AN,028 9074 9679,53.27742,-3.0020385
dt-891,Dentist,103039,,DR AARON MAJOR,Altmore Dental Practice 61 Thomas Street,Dungannon,Mid Ulster,Tyrone,,BT70 1HW,028 8772 2615,53.148247,-3.7989351
dt-892,Dentist,150519,,MISS SARAH WALLS,Altmore Dental Practice 61 Thomas Street,Dungannon,Mid Ulster,Tyrone,,BT70 1HW,028 8772 2615,53.148247,-3.7989351
dt-893,Dentist,209125,,MRS FIONA NEILL,Altmore Dental Practice 61 Thomas Street,Dungannon,Mid Ulster,Tyrone,,BT70 1HW,028 8772 2615,53.148247,-3.7989351
dt-894,Dentist,263927,,MISS SARAH GLASS,Altmore Dental Practice 61 Thomas Street,Dungannon,Mid Ulster,Tyrone,,BT70 1HW,028 8772 2615,53.148247,-3.7989351
dt-895,Dentist,85938,,MR CHRIS SANDS,3A Jinglers Court,Banbridge,"Armagh, Banbridge and Craigavon",Down,Southern Trust,BT32 3YJ,028 4066 9944,53.001819,-3.3063319
dt-896,Dentist,252820,,MRS ANNA DORAN,3A Jinglers Court,Banbridge,"Armagh, Banbridge and Craigavon",Down,Southern Trust,BT32 3YJ,028 4066 9944,53.001819,-3.3063319
dt-897,Dentist,66126,,J MCCULLAGH,33 Campsie Road,Omagh,Fermanagh and Omagh,Tyrone,,BT79 0AJ,028 8224 2233,53.229421,-4.3116126
dt-898,Dentist,68227,,A CORRY,33 Campsie Road,Omagh,Fermanagh and Omagh,Tyrone,,BT79 0AJ,028 8224 2233,53.229421,-4.3116126
dt-899,Dentist,70365,,MISS HELEN MCHUGH,33 Campsie Road,Omagh,Fermanagh and Omagh,Tyrone,,BT79 0AJ,028 8224 2233,53.229421,-4.3116126
dt-900,Dentist,82222,,DR NEIL MCCUSKER,33 Campsie Road,Omagh,Fermanagh and Omagh,Tyrone,,BT79 0AJ,028 8224 2233,53.229421,-4.3116126
dt-901,Dentist,63911,,S MCDONAGH,5 Windsor Hill,Newry,"Newry, Mourne and Down",Down,,BT34 1ER,028 3083 3843,52.833299,-3.3509082
dt-902,Dentist,68158,,C ROCHE,5 Windsor Hill,Newry,"Newry, Mourne and Down",Down,,BT34 1ER,028 3083 3843,52.833299,-3.3509082
dt-903,Dentist,71970,,MS G ARMSTRONG,5 Windsor Hill,Newry,"Newry, Mourne and Down",Down,,BT34 1ER,028 3083 3843,52.833299,-3.3509082
dt-904,Dentist,83858,,MR DECLAN WARD,5 Windsor Hill,Newry,"Newry, Mourne and Down",Down,,BT34 1ER,028 3083 3843,52.833299,-3.3509082
dt-905,Dentist,229061,,MR DONAL MACAULEY,5 Windsor Hill,Newry,"Newry, Mourne and Down",Down,,BT34 1ER,028 3083 3843,52.833299,-3.3509082
dt-906,Dentist,70799,,J HENRY,21 Portrush Road,Ballymoney,Causeway Coast and Glens,Antrim,,BT53 6BX,028 2766 2145,53.724603,-3.6010797
dt-907,Dentist,79263,,MR G MCGLASHAN,21 Portrush Road,Ballymoney,Causeway Coast and Glens,Antrim,,BT53 6BX,028 2766 2145,53.724603,-3.6010797
dt-908,Dentist,79600,,MISS SARAH JANE CAPPER,21 Portrush Road,Ballymoney,Causeway Coast and Glens,Antrim,,BT53 6BX,028 2766 2145,53.724603,-3.6010797
dt-909,Dentist,79611,,MR SIMON KINGSTON,21 Portrush Road,Ballymoney,Causeway Coast and Glens,Antrim,,BT53 6BX,028 2766 2145,53.724603,-3.6010797
dt-910,Dentist,83154,,MRS GEMMA STEEN,21 Portrush Road,Ballymoney,Causeway Coast and Glens,Antrim,,BT53 6BX,028 2766 2145,53.724603,-3.6010797
dt-911,Dentist,176487,,MR JAMIE TOOLE,21 Portrush Road,Ballymoney,Causeway Coast and Glens,Antrim,,BT53 6BX,028 2766 2145,53.724603,-3.6010797
dt-912,Dentist,62378,,J T CORRY,Unit 18 The Diamond Centre,Magherafelt,Mid Ulster,Derry,,BT45 6ED,028 7930 0020,53.40041,-3.6598157
dt-913,Dentist,85933,,MR PEADAR QUIGG,Unit 18 The Diamond Centre,Magherafelt,Mid Ulster,Derry,,BT45 6ED,028 7930 0020,53.40041,-3.6598157
dt-914,Dentist,264578,,MISS DEBORAH BRIDGET TENNYSON,Unit 18 The Diamond Centre,Magherafelt,Mid Ulster,Derry,,BT45 6ED,028 7930 0020,53.40041,-3.6598157
dt-915,Dentist,62717,,MS HANNAH SHIELDS,Causeway Ortho / Centre 12 Sandel Village,Coleraine,Causeway Coast and Glens,Derry,,BT52 1WW,028 7035 6262,53.760036,-3.7168398
dt-916,Dentist,68245,,MISS ANNE MARIE MCKENNA,Causeway Ortho / Centre 12 Sandel Village,Coleraine,Causeway Coast and Glens,Derry,,BT52 1WW,028 7035 6262,53.760036,-3.7168398
dt-917,Dentist,68251,,C SHIELDS,Causeway Ortho / Centre 12 Sandel Village,Coleraine,Causeway Coast and Glens,Derry,,BT52 1WW,028 7035 6262,53.760036,-3.7168398
dt-918,Dentist,63070,,DR M CUNNINGHAM,13 Clarendon Street,Derry,Derry and Strabane,Derry,Western Trust,BT48 7EP,028 7126 3397,53.628138,-4.3703698
dt-919,Dentist,150547,,MR ALAN NICHOLL,13 Clarendon Street,Derry,Derry and Strabane,Derry,Western Trust,BT48 7EP,028 7126 3397,53.628138,-4.3703698
dt-920,Dentist,62781,,B BARR,"Mclaughlin Orthodontics 11A Windsor Tce, Infirmary Road",Londonderry,Derry and Strabane,Derry,Western Trust,BT48 7HQ,028 7137 7511,53.627372,-4.3758926
dt-921,Dentist,62782,,J O MCLAUGHLIN,"Mclaughlin Orthodontics 11A Windsor Tce, Infirmary Road",Londonderry,Derry and Strabane,Derry,Western Trust,BT48 7HQ,028 7137 7511,53.627372,-4.3758926
dt-922,Dentist,75190,,DR CIARA CAMPBELL,"Mclaughlin Orthodontics 11A Windsor Tce, Infirmary Road",Londonderry,Derry and Strabane,Derry,Western Trust,BT48 7HQ,028 7137 7511,53.627372,-4.3758926
dt-923,Dentist,49992,,W N HARPER,22 North Street,Carrickfergus,Mid and East Antrim,Antrim,,BT38 7AQ,028 9335 1418,53.3807,-2.8830966
dt-924,Dentist,72044,,MR LEE MULLAN,46 Longstone Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT28 1TR,028 9263 4444,53.168822,-3.1094734
dt-925,Dentist,185180,,MR CHRISTOS SITOS,46 Longstone Street,Lisburn,Lisburn and Castlereagh,Antrim,,BT28 1TR,028 9263 4444,53.168822,-3.1094734
dt-926,Dentist,61259,,C J COULTER,416 Upper Newtownards Rd,Belfast,Belfast,Down,Belfast Trust,BT4 3EZ,028 9065 7646,53.259276,-2.9304672
dt-927,Dentist,61261,,W J COULTER,416 Upper Newtownards Rd,Belfast,Belfast,Down,Belfast Trust,BT4 3EZ,028 9065 7646,53.259276,-2.9304672
dt-928,Dentist,53051,,L M HENDERSON,Maghera Dental Care 27 Church Street,Maghera,Mid Ulster,Derry,,BT46 5EA,028 7964 3396,53.486303,-3.7253411
dt-929,Dentist,113972,,MRS JAN HAMILTON,Maghera Dental Care 27 Church Street,Maghera,Mid Ulster,Derry,,BT46 5EA,028 7964 3396,53.486303,-3.7253411
dt-930,Dentist,176419,,DR JOSE JOSEPH ANTHRAPER,Maghera Dental Care 27 Church Street,Maghera,Mid Ulster,Derry,,BT46 5EA,028 7964 3396,53.486303,-3.7253411
dt-931,Dentist,209081,,MRS FRANCES MCLAUGHLIN,Maghera Dental Care 27 Church Street,Maghera,Mid Ulster,Derry,,BT46 5EA,028 7964 3396,53.486303,-3.7253411
dt-932,Dentist,227784,,MISS JESSICA GRUDGINGS,Maghera Dental Care 27 Church Street,Maghera,Mid Ulster,Derry,,BT46 5EA,028 7964 3396,53.486303,-3.7253411
dt-933,Dentist,258310,,MS LUCY MCGOWAN,Maghera Dental Care 27 Church Street,Maghera,Mid Ulster,Derry,,BT46 5EA,028 7964 3396,53.486303,-3.7253411
dt-934,Dentist,68226,,MR MARCUS CHESNEY,218 Ormeau Rd,Belfast,Belfast,Down,Belfast Trust,BT7 2FY,028 9069 3330,53.242218,-2.9815704
dt-935,Dentist,68243,,S MCKENNA,218 Ormeau Rd,Belfast,Belfast,Down,Belfast Trust,BT7 2FY,028 9069 3330,53.242218,-2.9815704
dt-936,Dentist,74625,,MRS JULIE COLLINS,218 Ormeau Rd,Belfast,Belfast,Down,Belfast Trust,BT7 2FY,028 9069 3330,53.242218,-2.9815704
dt-937,Dentist,77762,,MR KEITH FARRELL,218 Ormeau Rd,Belfast,Belfast,Down,Belfast Trust,BT7 2FY,028 9069 3330,53.242218,-2.9815704
dt-938,Dentist,83306,,MR M SLEVIN,218 Ormeau Rd,Belfast,Belfast,Down,Belfast Trust,BT7 2FY,028 9069 3330,53.242218,-2.9815704
dt-939,Dentist,191043,,MR BARRY CONNOLLY,218 Ormeau Rd,Belfast,Belfast,Down,Belfast Trust,BT7 2FY,028 9069 3330,53.242218,-2.9815704
dt-940,Dentist,76499,,P MCLORINAN,107 Kingsway,Dunmurry,Belfast,Antrim,Belfast Trust,BT17 9NS,028 9061 3322,53.213536,-3.058006
dt-941,Dentist,103821,,MISS TRACEY CAMPBELL,107 Kingsway,Dunmurry,Belfast,Antrim,Belfast Trust,BT17 9NS,028 9061 3322,53.213536,-3.058006
dt-942,Dentist,176520,,MISS GEMMA TAYLOR,107 Kingsway,Dunmurry,Belfast,Antrim,Belfast Trust,BT17 9NS,028 9061 3322,53.213536,-3.058006
dt-943,Dentist,176523,,MISS EDEL HUGHES,107 Kingsway,Dunmurry,Belfast,Antrim,Belfast Trust,BT17 9NS,028 9061 3322,53.213536,-3.058006
dt-944,Dentist,176531,,MISS AISLING BYERS,107 Kingsway,Dunmurry,Belfast,Antrim,Belfast Trust,BT17 9NS,028 9061 3322,53.213536,-3.058006
dt-945,Dentist,244150,,MISS NICOLA QUINN,107 Kingsway,Dunmurry,Belfast,Antrim,Belfast Trust,BT17 9NS,028 9061 3322,53.213536,-3.058006
dt-946,Dentist,266122,,DR MARTINA SAVIANO,107 Kingsway,Dunmurry,Belfast,Antrim,Belfast Trust,BT17 9NS,028 9061 3322,53.213536,-3.058006
dt-947,Dentist,70868,,MR T R SMITH,51C Forkhill Road,Newry,"Newry, Mourne and Down",Armagh,,BT35 8QX,028 3026 6162,52.791434,-3.3788111
dt-948,Dentist,71989,,D O'NEILL,51C Forkhill Road,Newry,"Newry, Mourne and Down",Armagh,,BT35 8QX,028 3026 6162,52.791434,-3.3788111
